HotelId,HotelName,VenueId,BoardId,BoardCode,CategoryId,CategoryName,GapType,SuggestedRPC,SuggestedITC,Reason
26733,Barcelo Imagine (Ex. Foxa 32),2950,1,RO,12,suite,A,7380,Suite,Board RO exists for hotel but category suite is missing
26733,Barcelo Imagine (Ex. Foxa 32),2950,2,BB,2,superior,A,7381,SPR,Board BB exists for hotel but category superior is missing
26733,Barcelo Imagine (Ex. Foxa 32),2950,2,BB,12,suite,A,7381,Suite,Board BB exists for hotel but category suite is missing
26904,Victoria Palace,3029,1,RO,4,deluxe,A,7673,DLX,Board RO exists for hotel but category deluxe is missing
26904,Victoria Palace,3029,1,RO,12,suite,A,7673,Suite,Board RO exists for hotel but category suite is missing
26904,Victoria Palace,3029,2,BB,4,deluxe,A,7674,DLX,Board BB exists for hotel but category deluxe is missing
26904,Victoria Palace,3029,2,BB,12,suite,A,7674,Suite,Board BB exists for hotel but category suite is missing
26914,Moderne St Germain,2983,1,RO,4,deluxe,A,7606,DLX,Board RO exists for hotel but category deluxe is missing
26914,Moderne St Germain,2983,1,RO,12,suite,A,7606,Suite,Board RO exists for hotel but category suite is missing
26914,Moderne St Germain,2983,2,BB,4,deluxe,A,7607,DLX,Board BB exists for hotel but category deluxe is missing
26914,Moderne St Germain,2983,2,BB,12,suite,A,7607,Suite,Board BB exists for hotel but category suite is missing
27493,Hotel Du Vieux Saule,2989,1,RO,4,deluxe,A,7596,DLX,Board RO exists for hotel but category deluxe is missing
27493,Hotel Du Vieux Saule,2989,1,RO,12,suite,A,7596,Suite,Board RO exists for hotel but category suite is missing
27493,Hotel Du Vieux Saule,2989,2,BB,4,deluxe,A,7597,DLX,Board BB exists for hotel but category deluxe is missing
27493,Hotel Du Vieux Saule,2989,2,BB,12,suite,A,7597,Suite,Board BB exists for hotel but category suite is missing
28636,PARK PLAZA COUNTY HALL,2798,1,RO,4,deluxe,A,7089,DLX,Board RO exists for hotel but category deluxe is missing
28636,PARK PLAZA COUNTY HALL,2798,1,RO,12,suite,A,7089,Suite,Board RO exists for hotel but category suite is missing
28636,PARK PLAZA COUNTY HALL,2798,2,BB,4,deluxe,A,7090,DLX,Board BB exists for hotel but category deluxe is missing
28636,PARK PLAZA COUNTY HALL,2798,2,BB,12,suite,A,7090,Suite,Board BB exists for hotel but category suite is missing
28757,The Palazzo Resort Hotel Casino,2955,1,RO,2,superior,A,7373,SPR,Board RO exists for hotel but category superior is missing
31226,Kimpton Angler's Hotel,5136,1,RO,2,superior,A,12035,SPR,Board RO exists for hotel but category superior is missing
31226,Kimpton Angler's Hotel,5136,2,BB,2,superior,A,13168,SPR,Board BB exists for hotel but category superior is missing
31226,Kimpton Angler's Hotel,5136,2,BB,4,deluxe,A,13168,DLX,Board BB exists for hotel but category deluxe is missing
31299,54 Queen's Gate Hotel,2799,1,RO,2,superior,A,7091,SPR,Board RO exists for hotel but category superior is missing
31299,54 Queen's Gate Hotel,2799,1,RO,12,suite,A,7091,Suite,Board RO exists for hotel but category suite is missing
31299,54 Queen's Gate Hotel,2799,2,BB,2,superior,A,7092,SPR,Board BB exists for hotel but category superior is missing
31299,54 Queen's Gate Hotel,2799,2,BB,12,suite,A,7092,Suite,Board BB exists for hotel but category suite is missing
31433,Metropole South Beach,5141,1,RO,2,superior,A,12035,SPR,Board RO exists for hotel but category superior is missing
31433,Metropole South Beach,5141,2,BB,2,superior,A,13168,SPR,Board BB exists for hotel but category superior is missing
31433,Metropole South Beach,5141,2,BB,4,deluxe,A,13168,DLX,Board BB exists for hotel but category deluxe is missing
31709,Viajero Miami,5111,1,RO,12,suite,A,12079,Suite,Board RO exists for hotel but category suite is missing
32687,Hotel Chelsea,5064,1,RO,2,superior,A,12035,SPR,Board RO exists for hotel but category superior is missing
32687,Hotel Chelsea,5064,2,BB,2,superior,A,13168,SPR,Board BB exists for hotel but category superior is missing
32687,Hotel Chelsea,5064,2,BB,4,deluxe,A,13168,DLX,Board BB exists for hotel but category deluxe is missing
36281,Best Western Grand Hotel De LUnivers,3022,1,RO,2,superior,A,7686,SPR,Board RO exists for hotel but category superior is missing
36281,Best Western Grand Hotel De LUnivers,3022,1,RO,12,suite,A,7686,Suite,Board RO exists for hotel but category suite is missing
36919,Hotel Duquesne Eiffel,3023,1,RO,4,deluxe,A,7684,DLX,Board RO exists for hotel but category deluxe is missing
36919,Hotel Duquesne Eiffel,3023,1,RO,12,suite,A,7684,Suite,Board RO exists for hotel but category suite is missing
36919,Hotel Duquesne Eiffel,3023,2,BB,4,deluxe,A,7685,DLX,Board BB exists for hotel but category deluxe is missing
36919,Hotel Duquesne Eiffel,3023,2,BB,12,suite,A,7685,Suite,Board BB exists for hotel but category suite is missing
46256,Renaissance Golden View Beach Resort,2919,1,RO,2,superior,A,7321,SPR,Board RO exists for hotel but category superior is missing
46256,Renaissance Golden View Beach Resort,2919,1,RO,4,deluxe,A,7321,DLX,Board RO exists for hotel but category deluxe is missing
46256,Renaissance Golden View Beach Resort,2919,2,BB,2,superior,A,7322,SPR,Board BB exists for hotel but category superior is missing
46256,Renaissance Golden View Beach Resort,2919,2,BB,4,deluxe,A,7322,DLX,Board BB exists for hotel but category deluxe is missing
46256,Renaissance Golden View Beach Resort,2919,3,HB,2,superior,A,7847,SPR,Board HB exists for hotel but category superior is missing
46256,Renaissance Golden View Beach Resort,2919,3,HB,4,deluxe,A,7847,DLX,Board HB exists for hotel but category deluxe is missing
48442,Iberotel Palace,2930,5,AI,1,standard,A,7334,Stnd,Board AI exists for hotel but category standard is missing
48442,Iberotel Palace,2930,5,AI,4,deluxe,A,7334,DLX,Board AI exists for hotel but category deluxe is missing
49182,The Westin,2773,1,RO,2,superior,A,7078,SPR,Board RO exists for hotel but category superior is missing
49182,The Westin,2773,1,RO,12,suite,A,7078,Suite,Board RO exists for hotel but category suite is missing
49182,The Westin,2773,2,BB,2,superior,A,7079,SPR,Board BB exists for hotel but category superior is missing
49182,The Westin,2773,2,BB,12,suite,A,7079,Suite,Board BB exists for hotel but category suite is missing
50771,Park Plaza Westminster Bridge,2851,1,RO,4,deluxe,A,7159,DLX,Board RO exists for hotel but category deluxe is missing
50771,Park Plaza Westminster Bridge,2851,1,RO,12,suite,A,7159,Suite,Board RO exists for hotel but category suite is missing
50771,Park Plaza Westminster Bridge,2851,2,BB,4,deluxe,A,7160,DLX,Board BB exists for hotel but category deluxe is missing
50771,Park Plaza Westminster Bridge,2851,2,BB,12,suite,A,7160,Suite,Board BB exists for hotel but category suite is missing
51200,H10 LONDON WATERLOO,2824,1,RO,2,superior,A,7135,SPR,Board RO exists for hotel but category superior is missing
51200,H10 LONDON WATERLOO,2824,1,RO,12,suite,A,7135,Suite,Board RO exists for hotel but category suite is missing
51200,H10 LONDON WATERLOO,2824,2,BB,2,superior,A,7136,SPR,Board BB exists for hotel but category superior is missing
51200,H10 LONDON WATERLOO,2824,2,BB,12,suite,A,7136,Suite,Board BB exists for hotel but category suite is missing
51284,The Palace Downtown Dubai,2900,1,RO,2,superior,A,7229,SPR,Board RO exists for hotel but category superior is missing
51284,The Palace Downtown Dubai,2900,2,BB,2,superior,A,7230,SPR,Board BB exists for hotel but category superior is missing
54309,Chamberlain Hotel,2823,2,BB,1,standard,A,7134,Stnd,Board BB exists for hotel but category standard is missing
54309,Chamberlain Hotel,2823,2,BB,2,superior,A,7134,SPR,Board BB exists for hotel but category superior is missing
54309,Chamberlain Hotel,2823,2,BB,12,suite,A,7134,Suite,Board BB exists for hotel but category suite is missing
56061,Sea Executive Suites,2830,1,RO,2,superior,A,7143,SPR,Board RO exists for hotel but category superior is missing
56061,Sea Executive Suites,2830,1,RO,4,deluxe,A,7143,DLX,Board RO exists for hotel but category deluxe is missing
56061,Sea Executive Suites,2830,1,RO,12,suite,A,7143,Suite,Board RO exists for hotel but category suite is missing
56061,Sea Executive Suites,2830,2,BB,2,superior,A,7144,SPR,Board BB exists for hotel but category superior is missing
56061,Sea Executive Suites,2830,2,BB,4,deluxe,A,7144,DLX,Board BB exists for hotel but category deluxe is missing
56061,Sea Executive Suites,2830,2,BB,12,suite,A,7144,Suite,Board BB exists for hotel but category suite is missing
64309,Savoy Hotel,5103,1,RO,2,superior,A,12071,SPR,Board RO exists for hotel but category superior is missing
64309,Savoy Hotel,5103,2,BB,2,superior,A,13155,SPR,Board BB exists for hotel but category superior is missing
64390,Crystal Beach Suites Hotel,5100,1,RO,1,standard,A,12069,Stnd,Board RO exists for hotel but category standard is missing
64390,Crystal Beach Suites Hotel,5100,1,RO,2,superior,A,12069,SPR,Board RO exists for hotel but category superior is missing
64390,Crystal Beach Suites Hotel,5100,1,RO,4,deluxe,A,12069,DLX,Board RO exists for hotel but category deluxe is missing
65895,The Address Dubai Mall,2884,1,RO,2,superior,A,7237,SPR,Board RO exists for hotel but category superior is missing
65895,The Address Dubai Mall,2884,1,RO,12,suite,A,7237,Suite,Board RO exists for hotel but category suite is missing
65895,The Address Dubai Mall,2884,2,BB,2,superior,A,7238,SPR,Board BB exists for hotel but category superior is missing
65895,The Address Dubai Mall,2884,2,BB,12,suite,A,7238,Suite,Board BB exists for hotel but category suite is missing
66737,Cavalier Hotel,5113,1,RO,2,superior,A,12035,SPR,Board RO exists for hotel but category superior is missing
66737,Cavalier Hotel,5113,2,BB,2,superior,A,13168,SPR,Board BB exists for hotel but category superior is missing
66737,Cavalier Hotel,5113,2,BB,4,deluxe,A,13168,DLX,Board BB exists for hotel but category deluxe is missing
66811,The Westbourne Hyde Park [Ex. Royal Court Apartments],2817,1,RO,1,standard,A,7124,Stnd,Board RO exists for hotel but category standard is missing
66811,The Westbourne Hyde Park [Ex. Royal Court Apartments],2817,1,RO,2,superior,A,7124,SPR,Board RO exists for hotel but category superior is missing
67387,HOLIDAY INN EXPRESS HOTEL & SUITES MIAMI,5130,1,RO,2,superior,A,12035,SPR,Board RO exists for hotel but category superior is missing
67387,HOLIDAY INN EXPRESS HOTEL & SUITES MIAMI,5130,2,BB,2,superior,A,13168,SPR,Board BB exists for hotel but category superior is missing
67387,HOLIDAY INN EXPRESS HOTEL & SUITES MIAMI,5130,2,BB,4,deluxe,A,13168,DLX,Board BB exists for hotel but category deluxe is missing
68023,Best Western Premier Au Manoir Saint Germain De Pres,2964,1,RO,1,standard,A,7552,Stnd,Board RO exists for hotel but category standard is missing
68023,Best Western Premier Au Manoir Saint Germain De Pres,2964,1,RO,12,suite,A,7552,Suite,Board RO exists for hotel but category suite is missing
68833,Grand Beach Hotel Miami,5124,1,RO,2,superior,A,12035,SPR,Board RO exists for hotel but category superior is missing
68833,Grand Beach Hotel Miami,5124,2,BB,2,superior,A,13168,SPR,Board BB exists for hotel but category superior is missing
68833,Grand Beach Hotel Miami,5124,2,BB,4,deluxe,A,13168,DLX,Board BB exists for hotel but category deluxe is missing
70995,"MB Hotel, Trademark Collection by Wyndham",5105,1,RO,2,superior,A,12073,SPR,Board RO exists for hotel but category superior is missing
71106,OLIVER PLAZA,2816,1,RO,2,superior,A,7122,SPR,Board RO exists for hotel but category superior is missing
71106,OLIVER PLAZA,2816,1,RO,4,deluxe,A,7122,DLX,Board RO exists for hotel but category deluxe is missing
71106,OLIVER PLAZA,2816,1,RO,12,suite,A,7122,Suite,Board RO exists for hotel but category suite is missing
71106,OLIVER PLAZA,2816,2,BB,2,superior,A,7123,SPR,Board BB exists for hotel but category superior is missing
71106,OLIVER PLAZA,2816,2,BB,4,deluxe,A,7123,DLX,Board BB exists for hotel but category deluxe is missing
71106,OLIVER PLAZA,2816,2,BB,12,suite,A,7123,Suite,Board BB exists for hotel but category suite is missing
71423,Queen'S Gate Hotel [Ex. Abba Queens Gate Hotel],2859,1,RO,12,suite,A,7190,Suite,Board RO exists for hotel but category suite is missing
71423,Queen'S Gate Hotel [Ex. Abba Queens Gate Hotel],2859,2,BB,12,suite,A,7191,Suite,Board BB exists for hotel but category suite is missing
78266,Atlantic,2978,1,RO,4,deluxe,A,7530,DLX,Board RO exists for hotel but category deluxe is missing
78266,Atlantic,2978,1,RO,12,suite,A,7530,Suite,Board RO exists for hotel but category suite is missing
79794,Prince De Conde,3032,1,RO,1,standard,A,7668,Stnd,Board RO exists for hotel but category standard is missing
79794,Prince De Conde,3032,1,RO,4,deluxe,A,7668,DLX,Board RO exists for hotel but category deluxe is missing
79914,Hotel France d'Antin Opéra,3034,1,RO,4,deluxe,A,7665,DLX,Board RO exists for hotel but category deluxe is missing
79914,Hotel France d'Antin Opéra,3034,1,RO,12,suite,A,7665,Suite,Board RO exists for hotel but category suite is missing
80408,THE SANCTUARY HOUSE,2807,1,RO,2,superior,A,7115,SPR,Board RO exists for hotel but category superior is missing
80408,THE SANCTUARY HOUSE,2807,1,RO,12,suite,A,7115,Suite,Board RO exists for hotel but category suite is missing
80408,THE SANCTUARY HOUSE,2807,2,BB,2,superior,A,7116,SPR,Board BB exists for hotel but category superior is missing
80408,THE SANCTUARY HOUSE,2807,2,BB,12,suite,A,7116,Suite,Board BB exists for hotel but category suite is missing
82138,Baron Palms Resort Sharm El Sheikh,2927,5,AI,1,standard,A,7332,Stnd,Board AI exists for hotel but category standard is missing
82138,Baron Palms Resort Sharm El Sheikh,2927,5,AI,4,deluxe,A,7332,DLX,Board AI exists for hotel but category deluxe is missing
85535,Westgate Las Vegas Hotel and Casino - The LVH,2945,1,RO,2,superior,A,7372,SPR,Board RO exists for hotel but category superior is missing
85535,Westgate Las Vegas Hotel and Casino - The LVH,2945,1,RO,12,suite,A,7372,Suite,Board RO exists for hotel but category suite is missing
86005,Moris Hotel Paris/MORIS GRANDS BOULEVARDS,2976,1,RO,4,deluxe,A,7532,DLX,Board RO exists for hotel but category deluxe is missing
86005,Moris Hotel Paris/MORIS GRANDS BOULEVARDS,2976,1,RO,12,suite,A,7532,Suite,Board RO exists for hotel but category suite is missing
86005,Moris Hotel Paris/MORIS GRANDS BOULEVARDS,2976,2,BB,4,deluxe,A,7533,DLX,Board BB exists for hotel but category deluxe is missing
86005,Moris Hotel Paris/MORIS GRANDS BOULEVARDS,2976,2,BB,12,suite,A,7533,Suite,Board BB exists for hotel but category suite is missing
87197,The Catalina Hotel & Beach Club,5277,1,RO,2,superior,A,12035,SPR,Board RO exists for hotel but category superior is missing
87197,The Catalina Hotel & Beach Club,5277,2,BB,2,superior,A,13168,SPR,Board BB exists for hotel but category superior is missing
87197,The Catalina Hotel & Beach Club,5277,2,BB,4,deluxe,A,13168,DLX,Board BB exists for hotel but category deluxe is missing
88064,Cosmopolitan of Las Vegas,2954,1,RO,2,superior,A,7374,SPR,Board RO exists for hotel but category superior is missing
88064,Cosmopolitan of Las Vegas,2954,1,RO,12,suite,A,7374,Suite,Board RO exists for hotel but category suite is missing
88282,"Sole Miami, A Noble House Resort",5104,1,RO,2,superior,A,12072,SPR,Board RO exists for hotel but category superior is missing
88282,"Sole Miami, A Noble House Resort",5104,1,RO,4,deluxe,A,12072,DLX,Board RO exists for hotel but category deluxe is missing
90340,Jumeirah Emirates Towers,2866,1,RO,2,superior,A,7273,SPR,Board RO exists for hotel but category superior is missing
90340,Jumeirah Emirates Towers,2866,1,RO,12,suite,A,7273,Suite,Board RO exists for hotel but category suite is missing
90340,Jumeirah Emirates Towers,2866,2,BB,2,superior,A,7274,SPR,Board BB exists for hotel but category superior is missing
90340,Jumeirah Emirates Towers,2866,2,BB,12,suite,A,7274,Suite,Board BB exists for hotel but category suite is missing
92657,Radisson Water Garden,2772,1,RO,2,superior,A,7080,SPR,Board RO exists for hotel but category superior is missing
92657,Radisson Water Garden,2772,1,RO,4,deluxe,A,7080,DLX,Board RO exists for hotel but category deluxe is missing
92657,Radisson Water Garden,2772,1,RO,12,suite,A,7080,Suite,Board RO exists for hotel but category suite is missing
92657,Radisson Water Garden,2772,2,BB,2,superior,A,7085,SPR,Board BB exists for hotel but category superior is missing
92657,Radisson Water Garden,2772,2,BB,4,deluxe,A,7085,DLX,Board BB exists for hotel but category deluxe is missing
92657,Radisson Water Garden,2772,2,BB,12,suite,A,7085,Suite,Board BB exists for hotel but category suite is missing
95149,"voco Dubai, an IHG Hotel [ex. Royal Hotel / Radisson Royal Hotel / JAL Tower Dubai]",2880,1,RO,2,superior,A,7245,SPR,Board RO exists for hotel but category superior is missing
95149,"voco Dubai, an IHG Hotel [ex. Royal Hotel / Radisson Royal Hotel / JAL Tower Dubai]",2880,1,RO,12,suite,A,7245,Suite,Board RO exists for hotel but category suite is missing
95149,"voco Dubai, an IHG Hotel [ex. Royal Hotel / Radisson Royal Hotel / JAL Tower Dubai]",2880,2,BB,2,superior,A,7246,SPR,Board BB exists for hotel but category superior is missing
95149,"voco Dubai, an IHG Hotel [ex. Royal Hotel / Radisson Royal Hotel / JAL Tower Dubai]",2880,2,BB,12,suite,A,7246,Suite,Board BB exists for hotel but category suite is missing
95797,"The Ritz-Carlton, Dubai International Financial Centre",2887,1,RO,2,superior,A,7217,SPR,Board RO exists for hotel but category superior is missing
95797,"The Ritz-Carlton, Dubai International Financial Centre",2887,1,RO,12,suite,A,7217,Suite,Board RO exists for hotel but category suite is missing
95797,"The Ritz-Carlton, Dubai International Financial Centre",2887,2,BB,2,superior,A,7218,SPR,Board BB exists for hotel but category superior is missing
95797,"The Ritz-Carlton, Dubai International Financial Centre",2887,2,BB,12,suite,A,7218,Suite,Board BB exists for hotel but category suite is missing
95822,Armani Hotel Dubai,2899,1,RO,2,superior,A,7233,SPR,Board RO exists for hotel but category superior is missing
95822,Armani Hotel Dubai,2899,1,RO,12,suite,A,7233,Suite,Board RO exists for hotel but category suite is missing
95822,Armani Hotel Dubai,2899,2,BB,2,superior,A,7234,SPR,Board BB exists for hotel but category superior is missing
95822,Armani Hotel Dubai,2899,2,BB,12,suite,A,7234,Suite,Board BB exists for hotel but category suite is missing
98597,Tropitel Naama Bay,2924,1,RO,4,deluxe,A,7327,DLX,Board RO exists for hotel but category deluxe is missing
98597,Tropitel Naama Bay,2924,1,RO,12,suite,A,7327,Suite,Board RO exists for hotel but category suite is missing
98597,Tropitel Naama Bay,2924,2,BB,4,deluxe,A,7328,DLX,Board BB exists for hotel but category deluxe is missing
98597,Tropitel Naama Bay,2924,2,BB,12,suite,A,7328,Suite,Board BB exists for hotel but category suite is missing
113912,Sharm Dreams Resort,2922,2,BB,1,standard,A,7326,Stnd,Board BB exists for hotel but category standard is missing
113912,Sharm Dreams Resort,2922,2,BB,12,suite,A,7326,Suite,Board BB exists for hotel but category suite is missing
113912,Sharm Dreams Resort,2922,5,AI,1,standard,A,7325,Stnd,Board AI exists for hotel but category standard is missing
113912,Sharm Dreams Resort,2922,5,AI,12,suite,A,7325,Suite,Board AI exists for hotel but category suite is missing
117130,Hotel le Clement,2965,1,RO,4,deluxe,A,7550,DLX,Board RO exists for hotel but category deluxe is missing
117130,Hotel le Clement,2965,1,RO,12,suite,A,7550,Suite,Board RO exists for hotel but category suite is missing
117130,Hotel le Clement,2965,2,BB,4,deluxe,A,7551,DLX,Board BB exists for hotel but category deluxe is missing
117130,Hotel le Clement,2965,2,BB,12,suite,A,7551,Suite,Board BB exists for hotel but category suite is missing
117316,RELAIS HOTEL DU VIEUX PARIS,2988,1,RO,1,standard,A,7598,Stnd,Board RO exists for hotel but category standard is missing
117316,RELAIS HOTEL DU VIEUX PARIS,2988,1,RO,12,suite,A,7598,Suite,Board RO exists for hotel but category suite is missing
117316,RELAIS HOTEL DU VIEUX PARIS,2988,2,BB,1,standard,A,7599,Stnd,Board BB exists for hotel but category standard is missing
117316,RELAIS HOTEL DU VIEUX PARIS,2988,2,BB,12,suite,A,7599,Suite,Board BB exists for hotel but category suite is missing
117424,Villa Des Princes,3025,1,RO,2,superior,A,7680,SPR,Board RO exists for hotel but category superior is missing
117424,Villa Des Princes,3025,1,RO,12,suite,A,7680,Suite,Board RO exists for hotel but category suite is missing
117424,Villa Des Princes,3025,2,BB,2,superior,A,7681,SPR,Board BB exists for hotel but category superior is missing
117424,Villa Des Princes,3025,2,BB,12,suite,A,7681,Suite,Board BB exists for hotel but category suite is missing
117491,FAIRWIND HOTEL & SUITES SOUTH BEACH,5089,1,RO,2,superior,A,12059,SPR,Board RO exists for hotel but category superior is missing
117491,FAIRWIND HOTEL & SUITES SOUTH BEACH,5089,1,RO,12,suite,A,12059,Suite,Board RO exists for hotel but category suite is missing
118069,Brown Acropol By Brown Hotels,3068,1,RO,2,superior,A,7769,SPR,Board RO exists for hotel but category superior is missing
118069,Brown Acropol By Brown Hotels,3068,1,RO,12,suite,A,7769,Suite,Board RO exists for hotel but category suite is missing
118069,Brown Acropol By Brown Hotels,3068,2,BB,2,superior,A,7770,SPR,Board BB exists for hotel but category superior is missing
118069,Brown Acropol By Brown Hotels,3068,2,BB,12,suite,A,7770,Suite,Board BB exists for hotel but category suite is missing
118069,Brown Acropol By Brown Hotels,3068,3,HB,2,superior,A,7771,SPR,Board HB exists for hotel but category superior is missing
118069,Brown Acropol By Brown Hotels,3068,3,HB,12,suite,A,7771,Suite,Board HB exists for hotel but category suite is missing
120499,Liber - Seashore Suites,2835,1,RO,2,superior,A,7153,SPR,Board RO exists for hotel but category superior is missing
120499,Liber - Seashore Suites,2835,1,RO,12,suite,A,7153,Suite,Board RO exists for hotel but category suite is missing
124995,MONTANA HOTEL,2805,1,RO,2,superior,A,7111,SPR,Board RO exists for hotel but category superior is missing
124995,MONTANA HOTEL,2805,1,RO,4,deluxe,A,7111,DLX,Board RO exists for hotel but category deluxe is missing
124995,MONTANA HOTEL,2805,1,RO,12,suite,A,7111,Suite,Board RO exists for hotel but category suite is missing
124995,MONTANA HOTEL,2805,2,BB,2,superior,A,7112,SPR,Board BB exists for hotel but category superior is missing
124995,MONTANA HOTEL,2805,2,BB,4,deluxe,A,7112,DLX,Board BB exists for hotel but category deluxe is missing
124995,MONTANA HOTEL,2805,2,BB,12,suite,A,7112,Suite,Board BB exists for hotel but category suite is missing
132492,Hotel Saint-Louis en l Isle,2998,1,RO,4,deluxe,A,7584,DLX,Board RO exists for hotel but category deluxe is missing
132492,Hotel Saint-Louis en l Isle,2998,1,RO,12,suite,A,7584,Suite,Board RO exists for hotel but category suite is missing
132492,Hotel Saint-Louis en l Isle,2998,2,BB,4,deluxe,A,7585,DLX,Board BB exists for hotel but category deluxe is missing
132492,Hotel Saint-Louis en l Isle,2998,2,BB,12,suite,A,7585,Suite,Board BB exists for hotel but category suite is missing
155768,Xperience Sea Breeze Resort,2917,1,RO,2,superior,A,7319,SPR,Board RO exists for hotel but category superior is missing
155768,Xperience Sea Breeze Resort,2917,2,BB,2,superior,A,7320,SPR,Board BB exists for hotel but category superior is missing
156617,Maxim Tel Aviv,2834,2,BB,2,superior,A,7152,SPR,Board BB exists for hotel but category superior is missing
156617,Maxim Tel Aviv,2834,2,BB,4,deluxe,A,7152,DLX,Board BB exists for hotel but category deluxe is missing
156617,Maxim Tel Aviv,2834,2,BB,12,suite,A,7152,Suite,Board BB exists for hotel but category suite is missing
161655,Brown TLV Urban Hotel ,3041,1,RO,4,deluxe,A,7730,DLX,Board RO exists for hotel but category deluxe is missing
161655,Brown TLV Urban Hotel ,3041,1,RO,12,suite,A,7730,Suite,Board RO exists for hotel but category suite is missing
161655,Brown TLV Urban Hotel ,3041,2,BB,4,deluxe,A,7731,DLX,Board BB exists for hotel but category deluxe is missing
161655,Brown TLV Urban Hotel ,3041,2,BB,12,suite,A,7731,Suite,Board BB exists for hotel but category suite is missing
172918,Abbatial Saint Germain,2986,1,RO,4,deluxe,A,7602,DLX,Board RO exists for hotel but category deluxe is missing
172918,Abbatial Saint Germain,2986,1,RO,12,suite,A,7602,Suite,Board RO exists for hotel but category suite is missing
172918,Abbatial Saint Germain,2986,2,BB,4,deluxe,A,7603,DLX,Board BB exists for hotel but category deluxe is missing
172918,Abbatial Saint Germain,2986,2,BB,12,suite,A,7603,Suite,Board BB exists for hotel but category suite is missing
173044,Hotel Vendome Saint Germain,2992,1,RO,4,deluxe,A,7590,DLX,Board RO exists for hotel but category deluxe is missing
173044,Hotel Vendome Saint Germain,2992,1,RO,12,suite,A,7590,Suite,Board RO exists for hotel but category suite is missing
173044,Hotel Vendome Saint Germain,2992,2,BB,4,deluxe,A,7591,DLX,Board BB exists for hotel but category deluxe is missing
173044,Hotel Vendome Saint Germain,2992,2,BB,12,suite,A,7591,Suite,Board BB exists for hotel but category suite is missing
173508,Cadet Hotel,5095,1,RO,2,superior,A,12064,SPR,Board RO exists for hotel but category superior is missing
173508,Cadet Hotel,5095,1,RO,4,deluxe,A,12064,DLX,Board RO exists for hotel but category deluxe is missing
174010,Hotel Edouard 6 - Gare Montparnasse,3026,1,RO,4,deluxe,A,7678,DLX,Board RO exists for hotel but category deluxe is missing
174010,Hotel Edouard 6 - Gare Montparnasse,3026,1,RO,12,suite,A,7678,Suite,Board RO exists for hotel but category suite is missing
174010,Hotel Edouard 6 - Gare Montparnasse,3026,2,BB,4,deluxe,A,7679,DLX,Board BB exists for hotel but category deluxe is missing
174010,Hotel Edouard 6 - Gare Montparnasse,3026,2,BB,12,suite,A,7679,Suite,Board BB exists for hotel but category suite is missing
174266,"Club Quarters, Trafalgar Square",2813,1,RO,2,superior,A,7117,SPR,Board RO exists for hotel but category superior is missing
174266,"Club Quarters, Trafalgar Square",2813,1,RO,4,deluxe,A,7117,DLX,Board RO exists for hotel but category deluxe is missing
174266,"Club Quarters, Trafalgar Square",2813,1,RO,12,suite,A,7117,Suite,Board RO exists for hotel but category suite is missing
174266,"Club Quarters, Trafalgar Square",2813,2,BB,2,superior,A,7118,SPR,Board BB exists for hotel but category superior is missing
174266,"Club Quarters, Trafalgar Square",2813,2,BB,4,deluxe,A,7118,DLX,Board BB exists for hotel but category deluxe is missing
174266,"Club Quarters, Trafalgar Square",2813,2,BB,12,suite,A,7118,Suite,Board BB exists for hotel but category suite is missing
179578,Select Hotel Rive Gauche,2994,1,RO,2,superior,A,7583,SPR,Board RO exists for hotel but category superior is missing
179578,Select Hotel Rive Gauche,2994,1,RO,12,suite,A,7583,Suite,Board RO exists for hotel but category suite is missing
181089,Hotel Maison Athénée,3036,1,RO,4,deluxe,A,7662,DLX,Board RO exists for hotel but category deluxe is missing
181089,Hotel Maison Athénée,3036,1,RO,12,suite,A,7662,Suite,Board RO exists for hotel but category suite is missing
181089,Hotel Maison Athénée,3036,2,BB,4,deluxe,A,7663,DLX,Board BB exists for hotel but category deluxe is missing
181089,Hotel Maison Athénée,3036,2,BB,12,suite,A,7663,Suite,Board BB exists for hotel but category suite is missing
190691,Hotel Le Regent Paris,3033,1,RO,4,deluxe,A,7666,DLX,Board RO exists for hotel but category deluxe is missing
190691,Hotel Le Regent Paris,3033,1,RO,12,suite,A,7666,Suite,Board RO exists for hotel but category suite is missing
190691,Hotel Le Regent Paris,3033,2,BB,4,deluxe,A,7667,DLX,Board BB exists for hotel but category deluxe is missing
190691,Hotel Le Regent Paris,3033,2,BB,12,suite,A,7667,Suite,Board BB exists for hotel but category suite is missing
190692,De Seine,3017,1,RO,4,deluxe,A,7693,DLX,Board RO exists for hotel but category deluxe is missing
190692,De Seine,3017,1,RO,12,suite,A,7693,Suite,Board RO exists for hotel but category suite is missing
190692,De Seine,3017,2,BB,4,deluxe,A,7694,DLX,Board BB exists for hotel but category deluxe is missing
190692,De Seine,3017,2,BB,12,suite,A,7694,Suite,Board BB exists for hotel but category suite is missing
190741,Hotel Royal Phare,3035,1,RO,4,deluxe,A,7664,DLX,Board RO exists for hotel but category deluxe is missing
190741,Hotel Royal Phare,3035,1,RO,12,suite,A,7664,Suite,Board RO exists for hotel but category suite is missing
190744,L'Ouest,2977,1,RO,4,deluxe,A,7531,DLX,Board RO exists for hotel but category deluxe is missing
190744,L'Ouest,2977,1,RO,12,suite,A,7531,Suite,Board RO exists for hotel but category suite is missing
